unit_id,id,country,city,airline,text
681460054,1574909567,ARG,Punta Alta,US Airways,@USAirways @AmericanAir how does a pilot forget log book? Been waiting on plane for 45 mins!! #AlsoNoDrinkCartComingAround
681460055,1574980646,PHL,,US Airways,@USAirways already did it. One person said they couldn't do anything another said she didn't know why the first person we talked 2 said that
681460056,1574904218,IRL,,US Airways,@USAirways @AshleyKAtherton Over an hour on hold so far
681460057,1575094387,IND,Hyderabad,US Airways,"@usairways RT @Dmoukdarath: Nice, another delay with @usair second one this trip. Left engine leaking...what's next?? #USAIR #nothappy"
681460058,1575183924,ROU,Iasi,US Airways,@USAirways I want to love you! 43 minutes on hold! Help me understand why I switched loyalty programs. http://t.co/cHGy5yrVka
681460059,1575150192,IND,Hyderabad,US Airways,@USAirways 59 minutes now. Nice customer service you got going on.
681460060,1574937848,SGP,Singapore,US Airways,@USAirways 44 minutes on hold so far. And still haven't spoke to a human. Never using you again.
681460061,1574898933,ARG,Punta Alta,US Airways,@USAirways where is your email address? Its not on this page: http://t.co/5cwH1yfOow
681460062,1575155481,VNM,Hanoi,US Airways,@USAirways You have no idea how upset and frustrated I am right now. I'll be sure to follow through with never flying with you again.
681460063,1574999400,PHL,,US Airways,@USAirways how can a person go from number one on a standby list to number twelve in three hours?  Should I be super platinum diamond status
681460064,1575276430,USA,Mount Vernon,US Airways,"@USAirways Forget reservations. Thank you to the great leadership at your company, I've canceled my flight. Once again, thank you."
681460065,1575004754,PHL,Cebu,US Airways,@USAirways great job today from your team with a challenging weather delay on flight 1925 out of Charlotte. #travel #friendlyteam
681460066,1575007581,VNM,Nguyên,US Airways,"@USAirways ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/0JJT4X3YxG"
681460067,1575278418,USA,Baltimore,US Airways,@USAirways and now you can't even accommodate us by letting us fly in to another airport?! Horrible service for your fault!!!
681460068,1575054946,PAK,,US Airways,.@USAirways It was this saturday during all the snow in the DC area.  Excited the flight was not cancelled but sad he went missing.
681460069,1575288685,PHL,San Juan,US Airways,"@USAirways @AmericanAir I love you guys &amp; I'm gonna let you finish, but I've been on hold for 1 hour trying to book a flight w/ my voucher."
681460070,1574944073,IDN,Tangerang,US Airways,"@USAirways And, the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined #fail"
681460071,1574893577,BIH,Sarajevo,US Airways,@USAirways Need to talk to a person about my bag. Waiting on hold for two hours. Bag s!b delivered last night. Online says not found.
681460072,1574903626,CAN,Mabou,US Airways,@USAirways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather related flight. Y'all disconnected me 2x. Please help.
681460073,1575175814,ESP,Sevilla,US Airways,@USAirways I don't want your sympathy I want someone to make an effort to find my bag
681460074,1575280263,IND,Udupi,US Airways,"@USAirways She spoke with someone this AM and was told that breast pumps aren't medical equipment and that she should have ""planned better."""
681460075,1574953123,DEU,Speyer,US Airways,@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A
681460076,1574932996,CAN,Mabou,US Airways,@USAirways thank you very much.
681460077,1575174765,MEX,Aguascalientes,US Airways,"@USAirways I left my personal stuff on US4551 from PHL-BOS about an hour ago. Went baggage, was told plane left to call 800#"
681460078,1574847503,CAN,Vancouver,US Airways,@USAirways - First impressions are hard to reverse.  A horrible first experience with you.  Will never fly with you again!!!
681460079,1575023372,CHL,Santiago,US Airways,@USAirways is there a phone number or email address to customer service?
681460080,1575246539,ITA,Modugno,US Airways,"@USAirways not going as planned is an understatement. My flight was just changed AGAIN. If it weren't for a family emergency, I'd cancel."
681460081,1574965754,IDN,Jakarta,US Airways,"@USAirways ...2 hours on the plane, they at least got us on a direct flight a couple hours later on United"
681460082,1575182332,NLD,Meppel,US Airways,@USAirways sadly that didn't help me at my meeting at work today seeing as my presentation was in there! Major strike against me!!!
681460083,1574893576,BIH,Sarajevo,US Airways,.@USAirways I did but the more eyes I have looking for Pandu the better chance I have of bringing him home.
681460084,1575054076,VNM,Hanoi,US Airways,@USAirways my bag is still lost and I can not get anyone on the phone to assist me and the tracking updates have stopped
681460085,1575022296,SGP,Singapore,US Airways,@USAirways thanks !!!
681460086,1575075459,ARE,Abu Dhabi,US Airways,@USAirways so I can make a reservation
681460087,1575282070,IND,Udupi,US Airways,@USAirways I didn't make a reservation yet. It's about changing name on my dividend miles account
681460088,1574996191,IDN,Tangerang,US Airways,"@USAirways 167 minutes?  ""Im not trained in that"". Cmon. Can't you do better than that?"
681460089,1574898215,BIH,Sarajevo,US Airways,"@USAirways if I qualify for free 1st checked bag, is that applied at checkin? Same for using companion tickets?"
681460090,1575211560,ROU,,US Airways,@USAirways any direct number to dividend miles account info? Every Time I try them I get actually hung up on
681460091,1575145460,RUS,Moscow,US Airways,@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks
681460092,1575155482,VNM,Hanoi,US Airways,@USAirways but I've been trying to call them since yesterday and I keep getting hung up on? Can you get me through to them??
681460093,1575278789,POL,Kraków,US Airways,@USAirways what's the charge for oversize? Not overweight
681460094,1575092380,IDN,Malang,US Airways,"@USAirways to my legal last name. So it's not technically a name change,
I just used the wrong name"
681460095,1575195937,MEX,Aguascalientes,US Airways,@USAirways an award travel ticket but cannot since it is under a different last name. I simply need to change it
681460096,1574943663,HRV,,US Airways,@USAirways Hi! On my dividend miles account I accidentally listed my newly married name as opposed to my legal name. I am trying to book
681460097,1575187285,NLD,Meppel,US Airways,@usairways Ok thank you…I call from Spain to US for seating assistance!
681460098,1575066372,VNM,Hue,US Airways,@USAirways can I check bags through to my final destination even though I bought separate tickets from IAD to PHL  and PHL to Israel?
681460099,1574877813,ARG,,US Airways,@USAirways 2day: no coffee &amp; 1 working toilet.  Then I read domestic airlines whining re: foreign competition.  Coincidence?  No  #openskies
681460100,1574941309,HRV,,US Airways,@USAirways how much is it to check golf clubs on a flight. They might be oversized
681460101,1575161732,ROU,Iasi,US Airways,@USAirways If I’m unable to use my departing flight can I still use the returning flight?
681460102,1575097547,IDN,Jakarta,US Airways,@usairways Is it possible to cancel my reservation online?
681460103,1574996844,VEN,,US Airways,"@USAirways I've been on hold to rebook a canceled flight for over two hours. I know weather has a huge impact, but you should anticipate."
681460104,1574928882,ESP,A Coruña,US Airways,"@USAirways Been on hold for over 5 hours! I believe I was overcharged $200 for my flight, I need an immediate explanation. HELP"
681460105,1575094517,VNM,Ho Chi Minh City,US Airways,"@USAirways Thank you, although we're using our miles from our card and booking companion tickets which can only be booked over the phone."
681460106,1574912290,PER,Lima,US Airways,@USAirways I made it- thx.
681460107,1574848033,CAN,Vancouver,US Airways,@USAirways still on hold...1 hr 27 mins....thank god for chairman status. status match @Delta?
681460108,1575075895,VNM,Nguyên,US Airways,"@USAirways Is there a phone line to call into that isn't being affected by ""bad weather""? Trying to book a vacation, here... 👀"
681460109,1574943298,GBR,Bridgwater,US Airways,@USAirways has the worst customer service. Can't even get through to a rep you gotta be kidding me
681460110,1575102237,ROU,,US Airways,@USAirways @Beamske But maybe I can be on hold for 30 minutes again. That would be just as amazing.
681460111,1575011622,DEU,,US Airways,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002
681460112,1575018335,ESP,Barceloneta,US Airways,@usairways is your clt departures delayed? Hoping I can make my connection after a lengthy take off delay and endless taxi-ing here at clt
681460113,1575205766,IND,,US Airways,@USAirways I'm glad @Beamske retweeted otherwise you would have to ignore the numerous tweets I sent. You all are fucking amazing
681460114,1574933216,ROU,Cluj-napoca,US Airways,@USAirways So frustrating because I still have not gotten them back. Why my bag was sent to NY is a mystery!  Shame on me this time!
681460115,1574960535,BEL,Brussels,US Airways,@USAirways I will NEVER travel US Airways again. Flew in from LA to DC last night and for the 2nd time on this airline my bags didn't arrive
681460116,1575259507,PRT,Vila Nova De Gaia,US Airways,@USAirways haha no worries you guys are the best!  +1 for spelling my name correctly
681460117,1575034257,CAN,Burlington,US Airways,@USAirways like they will call me? I'v been trying since yesterday and no one is answering...
681460118,1575269376,BIH,Doboj,US Airways,"@USAirways your CSR in PHL suck.   Flt 3883 gets cx'd,  i get rebooked to the next day?  On standby for 4011. Not hopeful."
681460119,1574922589,IND,Chennai,US Airways,@USAirways HELLO!! Is anyone behind your twitter account? #badcustomerservice
681460120,1575171023,NLD,Meppel,US Airways,@USAirways I keep getting hung up on. PLEASE respond so I can book a ticket with you. I won't be able to buy one unless I speak to someone!
681460121,1574836052,GBR,Hull,US Airways,@USAirways hey!!  Yeah last time I got a phone call when flight was cancelled from DCA to BOS
681460122,1575149272,IDN,Jakarta,US Airways,@USAirways You should be prepared for Weather. All I want to do is find out if I can take train to PHL to catch my connection.
681460123,1575169749,PAK,Karachi,US Airways,"@USAirways When you are deciding to wreck a vacation... is losing luggage from a canceled flight your ""go to"" maneuver?"
681460124,1575157469,USA,Dallas,US Airways,@USAirways see you on board tomorrow
681460125,1574897076,BIH,Sarajevo,US Airways,"@USAirways Been on hold for 40 minutes, calling because my flight is delayed.  This type of service in not acceptable."
681460126,1574935506,SGP,Singapore,US Airways,@USAirways been on hold for 2 hours for something which I could have done in less than 1 minute if it was available.Your site UX is awe full
681460127,1574913120,ROU,Cluj-napoca,US Airways,@USAirways then drop your fee! $150 ($300RT!!!!) makes no sense; most EU airlines charge $0. @AirCanada charges a reasonable $50.
681460128,1575011805,ITA,Rome,US Airways,@USAirways i understand that but i should still be able to view my reservation online....
681460129,1574996181,IND,,US Airways,@USAirways another fiasco at National. Forever from jet to gate on 8:05am flight from RDU
681460130,1575011666,GBR,Reading,US Airways,"@USAirways - Good to know that your phone customer service is still impaired due to ""bad weather"" that was over a week ago #jetblueanyone?"
681460131,1575017354,CAN,Toronto,US Airways,"@USAirways OK we are on DAY 11 trying to  book a flight for 4.  Ur system STILL says ""due to weather….call back later""  #outofbusiness ?"
681460132,1575164313,NLD,Meppel,US Airways,@USAirways Thanks again for ruiningmy vacation.  You all are the best for this.  Could not have done it without you.
681460134,1574852802,GBR,Hull,US Airways,@USAirways @AmericanAir our honeymoon was delayed a day because a gas cap was not screwed on! Flight 1801- so frustrating!
681460135,1575173092,IND,Mumbai,US Airways,@USAirways Your policy needs a serious revision for babies.  Fortunately I have choices and choose @Southwest from here on out.
681460136,1575071636,VEN,,US Airways,@USAirways still ignoring my question. #USAirways consistently providing poor customer service.
681460138,1575168822,IND,Mumbai,US Airways,@USAirways they have all of this at hotels. Still don't have my work folder or business casual clothes. #worst http://t.co/JIEYCat1Ek
681460140,1575161670,NLD,Meppel,US Airways,@USAirways oh I got right through to an agent. They just kept putting me on hold and still didn't fix the problem
681460141,1575169399,NLD,Meppel,US Airways,@USAirways There is no rebooking the event I'm flying to attend. Waiting for jetway driver??? STILL ON TARMAC???
681460143,1574977722,PHL,,US Airways,@USAirways Baggage Team? Recording tells me my bag still hasn't been found. And delayed baggage link on web conveniently not working. #worst
681460145,1575180994,ESP,Sevilla,US Airways,@USAirways been trying for weeks no use
681460147,1574852801,GBR,Hull,US Airways,@USAirways should give me free baggage for this mess
681460148,1575094379,IND,Hyderabad,US Airways,"@USAirways Gate traffic #DCA, MY flight arrived 20 early,connecting flight 2139 leaving in 23 minutes. Several of us stuck. HOLD THAT PLANE."
681460150,1575171784,ESP,Sevilla,US Airways,@USAirways I really feel like your company needs evaluate their policies &amp; realize that transfers should be possible for tickets
681460151,1575086538,MEX,Monterrey,US Airways,@USAirways I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏
681460153,1575053342,URY,Montevideo,US Airways,@USAirways seriously???  did you not see that I've spent 2 days - for multiple hours on hold just to have to hang up after the hours?
681460155,1575270225,ITA,Modugno,US Airways,"@USAirways Waiting on my flight right now, thanks!!"
681460156,1574896137,VEN,,US Airways,@USAirways How do I add my TSA Pre number to an existing reservation?
681460158,1575291474,ROU,Timisoara,US Airways,@USAirways can i please have someone call me 781 879 4505
681460159,1575292384,IND,Udupi,US Airways,@USAirways We're back at a gate. Opposite of wheels up. Im sure we'll get thete eventually. So thanks.
681460161,1575259439,PRT,Loures,US Airways,@USAirways. R U aware your wait time to talk to a sales agent is always 30-60 minutes? Unacceptable. At least employ a call back feature!
681460163,1575219950,HRV,,US Airways,@USAirways &amp; @AmericanAir: 1 flight cancelled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks
681460164,1575189340,ROU,,US Airways,@USAirways 1729 connecting in charlotte to houston. Mechanical issue determined while q'd to take off. And we checked our bags.
681460166,1575171190,ROU,Iasi,US Airways,@USAirways can you DM please in regards to update on lost bag please.
681460168,1575070634,ARE,Abu Dhabi,US Airways,@USAirways need to retrain US 3837 lead flight attendant and gate agent at arrival MKE 2/23.  Horrible attitudes toward helping customers.
681460169,1575187277,NLD,Meppel,US Airways,@USAirways Youre batting .1000. Every flight Ive taken is delayed. Worst airline. ever.
681460171,1575053259,VNM,Hanoi,US Airways,@USAirways knows customer service!! Thank you for starting our 2 week vacay on an amazing note! Thank you sarita!!!
681460173,1574911732,CAN,Mabou,US Airways,@USAirways why aren't you updating flight status/delays?
681460174,1574910487,MKD,Skopje,US Airways,@USAirways They're also saying the CLT flights are delayed but you're not showing it in your system which makes it impossible to figure out
681460176,1575255406,BIH,Sarajevo,US Airways,"@USAirways nope, they just announced we're headed back to the gate."
681460178,1575056060,IND,Delhi,US Airways,@USAirways pretty sure we didn't actually take off at 7:10 http://t.co/vuxf4r4Unu
681460180,1575171060,RUS,Moscow,US Airways,@USAirways well then that is a horrible flaw in your system. 2 hours in the past day I've wasted. I've got a job &amp; family this is crazy
681460182,1575087417,PHL,Pasig City,US Airways,@USAirways 5203 and we're just sitting 20 feet from an open gate
681460183,1575146791,MEX,San Nicolás De Los Garza,US Airways,@USAirways just wasted another hour of my life on hold. this is insanity. there has to be another way to use my voucher as payment online
681460185,1574907329,SGP,Singapore,US Airways,@USAirways what's wrong with the plane? Flt 581
681460186,1575294020,GBR,,US Airways,"@USAirways @united two broken airplanes, two days later and I'm stranded after a funeral and missing out on my last semester of #college. 👍"
681460188,1575074447,ARE,Abu Dhabi,US Airways,@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am
681460190,1575064834,VNM,Nguyên,US Airways,@USAirways Flight 830 CLT to Phl. I was 1st on list.Someone else got spot. Rude employee in coach. Wouldt give ID. Said he was cute red head
681460191,1575109173,IND,Hyderabad,US Airways,"@USAirways asked her why needed to take yellow tag off. She said, ""because I told you to!"" Expect a personal apology from her- unacceptable!"
681460193,1575007260,SGP,Singapore,US Airways,"@USAirways , since jan 22 have been on 10 flights. Why the disrespect in CLT, flt #2063 at 2:50pm on 18feb to DCA? just asked herba question"
681460195,1575182490,ROU,Iasi,US Airways,@USAirways nah it's for my flight next week.. inside my Chairman 7-day window but you still haven't released the last open First seat to me
681460196,1575099362,IDN,Malang,US Airways,@USAirways flight 1946 out of clt this morning.  It's snowing here.  Should i head out to the airport?
681460199,1574906274,PER,Lima,US Airways,@USAirways I've been on hold for 41min. Just trying to change my reservation.
681460200,1575013057,MEX,Querétaro,US Airways,@USAirways I am a UK citizen. Is there a UK number I could try?
681460202,1574977212,ESP,Las Torres De Cotillas,US Airways,@USAirways I just spent 3.5 hours and got nowhere. Entire experience #epicfail
681460204,1574969892,SRB,Belgrade,US Airways,@USAirways Changing my flights with no explanations and still don't have a confirmation. So disappointed in the service
681460205,1575237315,EGY,,US Airways,@USAirways nope not yet...
681460207,1575164189,IND,Mumbai,US Airways,@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.
681460208,1574996822,CAN,Kelowna,US Airways,"@usairways My flight was canceled Saturday. Why was my luggage not at the airport? Today, I'm supposed to have it delivered. Pathetic"
681460209,1574937849,SGP,Singapore,US Airways,@usairways  Thank you for allowing me to spend more money on vacation by buying things I already bought.
681460210,1575161663,NLD,Meppel,US Airways,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.
681460212,1574938770,ESP,,US Airways,@USAirways it's not like I'm trying to leave earlier just for fun. I don't want to get stuck in DC if we have bad weather in RDU.
681460214,1574980647,PHL,,US Airways,@USAirways some flexibility on your part would be nice. This is why I love @SouthwestAir. They're flexible &amp; not trying to take all my $.
681460217,1574920080,MKD,Skopje,US Airways,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!
681460218,1575066128,VNM,Nguyên,US Airways,@USAirways thank you for reaching out to me. Hopefully my request will be fixed and I can remain a loyal customer.
681460220,1575276229,USA,Baltimore,US Airways,@USAirways it doesn't take 6 days to respond to an already open case!
681460221,1575048715,VNM,Hanoi,US Airways,"@usairways great crew for flight 504 PHX to YVR tonight! Friendly, efficient. Awesome job."
681460223,1574941212,SGP,Singapore,US Airways,@USAirways are people going to answer our calls?
681460224,1575189635,RUS,Saint Petersburg,US Airways,@USAirways pilot forgets to show up to work and Ricky J (gate agent) gives customers attitude. #usairwaysfail
681460226,1575259438,PRT,Loures,US Airways,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail
681460228,1575218321,ESP,Torrelavega,US Airways,@USAirways Thank You for your empathy there is more to this story than just the luggage but thank you for reaching out
681460230,1575195707,VNM,Hue,US Airways,@USAirways is utterly unreliable! They didn't schedule a pilot for their US624 flight out of Seattle - flights are delayed #usairwaysfail
681460232,1575076302,MEX,Querétaro,US Airways,@USAirways yes but again valuable time has been lost
681460233,1575187982,VNM,Hanoi,US Airways,@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.
681460234,1574860269,URY,Montevideo,US Airways,@USAirways yes it landed at 11:40am. Should not take another 12+ hours to go 40 min drive. Was assured I would have this am.
681460236,1575204527,BIH,Doboj,US Airways,@USAirways the disappointment was not the bag but that it arrived before me and I was kept 12 hrs without options in IAH
681460238,1575160326,ESP,Sevilla,US Airways,@USAirways can't get back lost time
681460239,1574857087,SRB,,US Airways,@USAirways flt 1820 2rsw could have extended the courtsey of waiting 2min 4 10 of us.... gates closed in r faces.  Ur fired
681460241,1574978686,CAN,Sudbury,US Airways,@USAirways - thanks however I feel like the system has failed me -- what is the solution?
681460243,1574999027,CAN,Sudbury,US Airways,@USAirways my bag landed 1 day late at sfo at 11:40am. How can it be 10:01pm and I still don't have it? Flight 719 2/22/14
681460244,1575237343,BIH,Sarajevo,US Airways,@USAirways thanks very much! I got thru on the phone &amp; everything is fine. Just love the website &amp; app ! Thanks for working on it!
681460246,1574977056,HRV,,US Airways,"@USAirways thanks for nothing. Bought two tix through you to Disney and my friend can't go and now I have to eat the 400, plus 600 for new 1"
681460249,1575238335,HRV,,US Airways,@USAirways Hi. I'm in LGA but my luggage is in CLT. Have been told to come back tomorrow to collect. Do you guys want to cover my taxi fare?
681460250,1575191568,BIH,Sarajevo,US Airways,"@USAirways  Instead of fair treatment, I got a nasty letter from a lady in senior management that illness forfeits miles like death."
681460252,1574903030,FRA,Castanet-tolosan,US Airways,"@USAirways  A few years ago I lost over 50,000 miles bc I was physically unable to fly during the period.  I submitted a doctor's note."
681460254,1574939512,USA,Reno,US Airways,@USAirways  I've never been treated this badly
681460256,1575120337,IND,Chennai,US Airways,@USAirways  I'm glad this airline is going to be swallowed by American!!! American always picks up the phone and solves problems.
681460257,1575267866,GBR,Carlisle,US Airways,@USAirways  Three months and my miles haven't been credited.  No one is going to read the email I sent.
681460259,1575178589,IND,Mumbai,US Airways,@USAirways   My email gets me a canned response that it takes 10 days for mileage to get credited --- It's been three months and my miles
681460261,1575212011,RUS,Saint Petersburg,US Airways,@USAirways  My tweet gets me a response to email dmsc@usairways.com
681460262,1575008754,IND,,US Airways,@USAirways The help/complaint forms on the website can be used only if the matter applies to an actual ticketed flight
681460265,1574969375,TUR,Istanbul,US Airways,@USAirways   No one picks up the phone all day/  no opportunity to leave a voicemail
681460267,1575175549,ROU,Iasi,US Airways,"@USAirways  Instead, the miles are credited to an account that i did not open
-- My request to merge the accounts is denied"
681460268,1574970632,BRA,Nova Cruz,US Airways,@USAirways No I was there 12 hrs early! Send me an email to share my experience You don't want this blasting here.
681460270,1575189332,ROU,,US Airways,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles"
681460272,1574950396,ESP,,US Airways,@USAirways  you took the miles out of my account and told me that I could restore by paying $150 or opening a credit card
681460273,1575002525,VNM,Nguyên,US Airways,"@USAirways  - I had 20,748 miles in  my account and was informed I'd forfeit them bc of 33 months of inactivity - I"
681460275,1574997334,IND,,US Airways,@usairways - It's all automated and no one cares to understand the problem I'm having
681460277,1575278635,IND,,US Airways,@USAirways screwed me up big. 1st flight 1hr late. Made it to 2nd flight. CSM daryl wouldn't let me on the plane because we were (1/4)
681460278,1575276275,PRT,Loures,US Airways,"@USAirways Houston hub Aa T. Employee the bag is not here, It made it to Pa before me! Oops not your problem http://t.co/Uld0hWFkfo"
681460280,1575254276,PHL,,US Airways,"@USAirways charged my card 11 times for one airline ticket, now card is on security hold"
681460283,1575018826,IND,,US Airways,@USAirways not yet. But we will see shortly.
681460284,1575011787,PHL,Cebu,US Airways,@USAirways I've flown US Airways at least five times. Every single time has been like this. Actions speak louder than words.
681460286,1575119284,IND,,US Airways,@USAirways flight from Bhm delayed 5hrs! Connect flgt left us in clt at a motel
681460288,1575010441,ITA,Rome,US Airways,"@USAirways membership has no privileges anymore - my son is in the army, short window to see him - NO help."
681460290,1575026765,CAN,Toronto,US Airways,@USAirways honestly - how is it quickly as possible I've been on hold sine 9:50pm? Everyone that answers has to send me to someone else.
681460292,1575010447,ITA,Rome,US Airways,@USAirways done it! Process initiated Saturday morning.  Can't get info with website issues &amp; inadequate phone coverage.  How 2 get update??
681460293,1574967998,TUR,Istanbul,US Airways,@USAirways yay for glitchy tracking system!  My bags made it to my destination and not Laguardia like the app said!
681460295,1574917150,VEN,Caracas,US Airways,@USAirways really???  NOT ONE OF THEM CAN BOOK DIVIDEND MILES TRAVEL - Literally on hold now since 9:50pm - it's 11:30pm #NoExcuses
681460297,1575273521,PHL,Quezon City,US Airways,"@USAirways yeah I know that but that doesn't get me my money back does it, everytime I fly with you something bad happens."
681460299,1575221338,IND,Champa,US Airways,"BY THE GRACE OF GOD, I MADE IT! “@USAirways: @__RWG__ We don't have those powers in here. We hope you can make that flight.”"
681460300,1575114621,IND,Mumbai,US Airways,@USAirways Everyone is sorry.  Don't have what I need for meeting tomorrow.  140 charac. isn't nearly enough to highlight your shortcomings
681460302,1574861107,BIH,Sarajevo,US Airways,@USAirways is the worst. I have to pay $200 just to NOT take my first flight in a round trip! Otherwise they'll cancel my whole flight.
681460304,1575025737,IND,Delhi,US Airways,"@USAirways if it was so important, why did I wait on hold and then get hung up on by your computer?  #disappointed"
681460305,1575071585,VNM,Ho Chi Minh City,US Airways,@USAirways thank u i wiil write after call  travel agency
681460307,1575159265,USA,Fremont,US Airways,@USAirways terrible service
681460308,1574854409,CAN,Vancouver,US Airways,"@USAirways Disgusted with your poor customer service. U wrongfully remove &gt; 65,000 miles from my Dividend Miles and no live person,"
681460310,1575193294,VNM,Hanoi,US Airways,@USAirways Please hold flight US 639 in Phoenix! I'm a weary traveler stuck on another flight because the tarmac is having issues!
681460312,1575174575,ROU,Iasi,US Airways,"@USAirways - No live person to speak with all day at Dividend Miles, after they wrongfully took over 65,000 miles out of my account."
681460314,1575121775,IND,Hyderabad,US Airways,@USAirways my frustrations are the result of multiple experiences lately. Currently lost luggage. I want to talk to a real person.
681460315,1574941366,CAN,Sudbury,US Airways,"@USAirways cust svc means nothing! So disappointed. Trying since 730a to speak to a human I get bad weather not bad service.
#socialtantrum"
681460318,1575285892,HKG,Ma On Shan,US Airways,"@USAirways yes, but I had to pay more for another flight to get me out tomorrow since there weren't anymore for tonight...not fun :-/"
681460319,1574967223,IND,Mumbai,US Airways,"@USAirways Well, that's a problem considering I need to book a flight tonight for this weekend... is there anything you can do?"
681460321,1575261860,SRB,,US Airways,@USAirways but i bougth mc caren to jfk with same agency and delta airways . Delta refund money but usairways doesnt accept to refund
681460323,1575055197,VNM,Hanoi,US Airways,@USAirways it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways ++
681460324,1575241347,IND,Kolkata,US Airways,"@usairways  US1799 CLT-&gt;SFO in first no desert, no snack basket. Incoming was on time ? What’s up?"
681460326,1575284705,USA,Baltimore,US Airways,@USAirways thank you.
681460328,1575117575,IND,Mumbai,US Airways,"@USAirways was transf, held 15-18 min more b4 agent answered and helped. By time I got to person fare I'd seen was gone.  Had to get supv."
681460329,1575219850,HRV,Zagreb,US Airways,@USAirways you are the actual worst.  You have zero respect for your passengers. I'm officially done flying with you.
681460331,1574847504,CAN,Vancouver,US Airways,@USAirways has the worst customer service line.  I've called them 8 times today and not once was I able to talk to a real human being.
681460333,1574983342,VEN,Caracas,US Airways,@usairways that wasn't the issue. Someone finally helped on the phone. Now theres a website error that won't let me process my request. SMH
681460336,1575090858,IND,Hyderabad,US Airways,@USAirways you say to call travel agency and they say we cant refund because usairways didnt accept this.
681460337,1575236812,HRV,,US Airways,@USAirways ... I f@$%ing hate you.
681460339,1575109228,IND,,US Airways,@USAirways travel agency said that if usairways accept we will refund money i dont understand why dont u refund
681460341,1575043949,VNM,Hanoi,US Airways,"@USAirways Yes &amp; have already spent 1K+ on the card &amp; paid the $89 annual fee, but the 50K miles have not shown up. Want to fly AUS --&gt; ATL"
681460342,1575238632,ESP,Torrelavega,US Airways,@USAirways no i use to skyscanner and travel agency and i called u . You said you should call travel agency but
681460344,1575290693,SRB,Belgrade,US Airways,"@USAirways finally spoke with someone. I have to email the refund dept. I love you guys, but 6 hours in line to be told no dice sucks."
681460346,1575056832,VNM,Hanoi,US Airways,"@USAirways yes, with Delta!"
681460347,1574908451,SGP,Singapore,US Airways,@USAirways well I thought they had hours ago but just found out that no I do not have a seat
681460349,1575254583,GBR,Carlisle,US Airways,"@USAirways : Was on flight 2046 BOS-CLT on 2/22, awful experience, exit row seat was so narrow that I could not move my legs! Unacceptable."
681460351,1575217539,AUS,Sydney,US Airways,"@USAirways yes, but we were answered and put back on hold while they were to check on our request..  50 mins later nothing!"
681460352,1575158197,PHL,San Antonio,US Airways,@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO
681460354,1574833612,MAR,Rabat,US Airways,@USAirways Expedia reserved a ticket for me and 2 more for a USAW flight but only issued 1. They are not responsive.Thoughts?
681460356,1575270221,ITA,Modugno,US Airways,"@USAirways no worries, your flight attendant took care of it."
681460357,1574982452,VEN,,US Airways,@USAirways Thanks for getting back to me. I called that number earlier but no option to leave vm and just rings with busy tone
681460358,1575016212,CHL,Santiago,US Airways,@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak
681460359,1575017291,ESP,Barceloneta,US Airways,@USAirways - 53 minutes on hold for a reservation?
681460361,1575266216,PAK,Karachi,US Airways,@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :)
681460362,1575002138,IND,Chennai,US Airways,@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Booking flights today
681460364,1574970621,BRA,Nova Cruz,US Airways,@usairways I've been on hold for over an hour only b/c my CC miles aren't showing up. What a mediocre combo of cc &amp; airline #SwitchingBoth
681460366,1575191415,MEX,Aguascalientes,US Airways,@USAirways I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.
681460368,1575229733,IND,Warangal,US Airways,@USAirways I bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back
